#############################################################################################################
# Bonn-Gatchina 2018 eta photoproduction solutions | DATABASE: www.data.pwatuzla.com
# Reaction: gama p --> eta p
# Published: Tiator, L., Gorchtein, M., Kashevarov, V.L. et al. Eur. Phys. J. A (2018) 54: 210. 
#############################################################################################################
   W             ReE0+                ImE0+              ReE0-               ImE0-               ReM0+               ImM0+               ReM0-               ImM0-               ReE1+               ImE1+               ReE1-              ImE1-                ReM1+               ImM1+               ReM1-               ImM1-               ReE2+               ImE2+               ReE2-              ImE2-                ReM2+               ImM2+               ReM2-               ImM2-                ReE3+              ImE3+               ReE3-               ImE3-               ReM3+               ImM3+               ReM3-               ImM3-               ReE4+               ImE4+              ReE4-                ImE4-                ReM4+               ImM4+              ReM4-               ImM4-               ReE5+               ImE5+               ReE5-               ImE5-               ReM5+               ImM5+               ReM5-               ImM5-               ReE6+               ImE6+               ReE6-               ImE6-               ReM6+               ImM6+               ReM6-               ImM6-               ReE7+               ImE7+               ReE7-               ImE7-               ReM7+               ImM7+               ReM7-               ImM7-                        
  2400.00      0.10655741E+00     -0.46590593E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.35029264E+00      0.29943306E-01      0.00000000E+00      0.00000000E+00      0.11133980E+00     -0.24751448E+00     -0.85300217E+00      0.51470669E+00      0.56063717E-01     -0.91201549E-01      0.45752063E+00     -0.37171340E+00      0.57747369E-01     -0.60806308E-01      0.22720667E-01      0.58701259E-01      0.57899056E-01     -0.68394055E-01      0.26556420E+00      0.23142016E-01     -0.36749210E-01     -0.48205289E-02      0.71577793E-01      0.18738137E-02     -0.34633860E-02     -0.12694864E-01      0.12199964E-01     -0.37415883E-01     -0.46486072E-03      0.55253078E-01      0.12331304E+00     -0.70741436E-01     -0.34403566E-04     -0.58484032E-02      0.12817116E-01     -0.66753332E-02     -0.15844449E-01      0.10512381E-01      0.46819669E-02     -0.11774370E-01      0.18029536E-03     -0.39446369E-02     -0.16582331E-02     -0.68803189E-02     -0.34847644E-04      0.59511309E-02     -0.56481330E-02     -0.93926216E-02      0.25532300E-03     -0.27016530E-02      0.62168150E-03     -0.23382945E-02     -0.61661510E-02      0.17601911E-02     -0.49103706E-02     -0.44945591E-02
  2405.00      0.99368509E-01     -0.46315684E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.34730257E+00      0.31720086E-01      0.00000000E+00      0.00000000E+00      0.11653773E+00     -0.24235299E+00     -0.86033366E+00      0.51148759E+00      0.55699362E-01     -0.90136579E-01      0.46073974E+00     -0.36478520E+00      0.57454644E-01     -0.60444308E-01      0.20078369E-01      0.57571814E-01      0.58060339E-01     -0.67697607E-01      0.26379432E+00      0.23734448E-01     -0.37914231E-01     -0.43796375E-02      0.69503201E-01      0.26626363E-02     -0.34466642E-02     -0.12784764E-01      0.11867244E-01     -0.36863033E-01     -0.11065719E-02      0.55132075E-01      0.12258113E+00     -0.68653718E-01     -0.42841620E-04     -0.58730189E-02      0.12930611E-01     -0.66375496E-02     -0.16104027E-01      0.10709993E-01      0.48369602E-02     -0.11522117E-01      0.17317273E-03     -0.39517195E-02     -0.16578174E-02     -0.69325992E-02      0.23495540E-04      0.60668260E-02     -0.55624080E-02     -0.93989176E-02      0.25798587E-03     -0.27079459E-02      0.63855929E-03     -0.23609981E-02     -0.61784145E-02      0.17513018E-02     -0.49224261E-02     -0.45315004E-02
  2410.00      0.92319329E-01     -0.46045810E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.34433454E+00      0.33441359E-01      0.00000000E+00      0.00000000E+00      0.12152395E+00     -0.23718028E+00     -0.86755274E+00      0.50807998E+00      0.55325817E-01     -0.89086702E-01      0.46372877E+00     -0.35793041E+00      0.57164213E-01     -0.60071664E-01      0.17533305E-01      0.56438134E-01      0.58214290E-01     -0.67008678E-01      0.26203354E+00      0.24293752E-01     -0.39050010E-01     -0.39859063E-02      0.67455251E-01      0.34037811E-02     -0.34280169E-02     -0.12873761E-01      0.11539255E-01     -0.36327487E-01     -0.17430355E-02      0.54994057E-01      0.12181860E+00     -0.66615014E-01     -0.50729388E-04     -0.58980945E-02      0.13042143E-01     -0.65988414E-02     -0.16368593E-01      0.10903448E-01      0.49860468E-02     -0.11265762E-01      0.16589844E-03     -0.39589428E-02     -0.16572957E-02     -0.69841912E-02      0.79652042E-04      0.61843117E-02     -0.54756020E-02     -0.94019353E-02      0.26053660E-03     -0.27141164E-02      0.65576300E-03     -0.23835299E-02     -0.61900395E-02      0.17436337E-02     -0.49327061E-02     -0.45679860E-02
  2415.00      0.85406613E-01     -0.45780774E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.34138924E+00      0.35109116E-01      0.00000000E+00      0.00000000E+00      0.12629927E+00     -0.23200608E+00     -0.87465801E+00      0.50449172E+00      0.54943476E-01     -0.88051881E-01      0.46649785E+00     -0.35115379E+00      0.56875058E-01     -0.59688588E-01      0.15082563E-01      0.55302528E-01      0.58361079E-01     -0.66326997E-01      0.26028242E+00      0.24821264E-01     -0.40156024E-01     -0.36371314E-02      0.65434524E-01      0.40990674E-02     -0.34074765E-02     -0.12961798E-01      0.11216330E-01     -0.35808602E-01     -0.23738928E-02      0.54839408E-01      0.12102742E+00     -0.64624568E-01     -0.58047831E-04     -0.59236151E-02      0.13151702E-01     -0.65592637E-02     -0.16638033E-01      0.11092600E-01      0.51291028E-02     -0.11005501E-01      0.15848205E-03     -0.39663135E-02     -0.16566825E-02     -0.70350928E-02      0.13352214E-03      0.63035207E-02     -0.53878495E-02     -0.94016535E-02      0.26297480E-03     -0.27201687E-02      0.67228182E-03     -0.24048561E-02     -0.62011002E-02      0.17372145E-02     -0.49412461E-02     -0.46039704E-02
  2420.00      0.78627152E-01     -0.45520328E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.33846732E+00      0.36725242E-01      0.00000000E+00      0.00000000E+00      0.13086592E+00     -0.22683961E+00     -0.88164804E+00      0.50073023E+00      0.54552744E-01     -0.87032060E-01      0.46905597E+00     -0.34445854E+00      0.56586818E-01     -0.59295237E-01      0.12723862E-01      0.54167234E-01      0.58500406E-01     -0.65650462E-01      0.25854135E+00      0.25318285E-01     -0.41230910E-01     -0.33317545E-02      0.63441829E-01      0.47501460E-02     -0.33850834E-02     -0.13048813E-01      0.10898766E-01     -0.35305698E-01     -0.29985847E-02      0.54668385E-01      0.12020965E+00     -0.62681617E-01     -0.64781750E-04     -0.59495641E-02      0.13257713E-01     -0.65193228E-02     -0.16912080E-01      0.11277225E-01      0.52661123E-02     -0.10741578E-01      0.15093032E-03     -0.39738384E-02     -0.16559995E-02     -0.70852778E-02      0.18509704E-03      0.64243301E-02     -0.52991915E-02     -0.93980801E-02      0.26529432E-03     -0.27261011E-02      0.69111362E-03     -0.24280314E-02     -0.62115967E-02      0.17320445E-02     -0.49479820E-02     -0.46394397E-02
  2425.00      0.71978033E-01     -0.45264267E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.33556935E+00      0.38291683E-01      0.00000000E+00      0.00000000E+00      0.13522611E+00     -0.22168974E+00     -0.88852271E+00      0.49680296E+00      0.54154057E-01     -0.86027171E-01      0.47141229E+00     -0.33784721E+00      0.56298703E-01     -0.58891883E-01      0.10454178E-01      0.53034231E-01      0.58634058E-01     -0.64984053E-01      0.25681088E+00      0.25786073E-01     -0.42274137E-01     -0.30681868E-02      0.61477529E-01      0.53587927E-02     -0.33608706E-02     -0.13134753E-01      0.10586831E-01     -0.34818201E-01     -0.36168252E-02      0.54481434E-01      0.11936712E+00     -0.60785344E-01     -0.70912585E-04     -0.59759234E-02      0.13364808E-01     -0.64776830E-02     -0.17190652E-01      0.11457212E-01      0.53952842E-02     -0.10474689E-01      0.14325305E-03     -0.39815211E-02     -0.16552106E-02     -0.71348215E-02      0.23427161E-03      0.65466846E-02     -0.52098211E-02     -0.93911367E-02      0.26751498E-03     -0.27319432E-02      0.70937585E-03     -0.24500661E-02     -0.62215856E-02      0.17281123E-02     -0.49531086E-02     -0.46742544E-02
  2430.00      0.65455931E-01     -0.45012470E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.33269620E+00      0.39810452E-01      0.00000000E+00      0.00000000E+00      0.13938281E+00     -0.21656453E+00     -0.89528142E+00      0.49271996E+00      0.53747802E-01     -0.85037188E-01      0.47357525E+00     -0.33132185E+00      0.56009753E-01     -0.58478806E-01      0.82708011E-02      0.51905460E-01      0.58760675E-01     -0.64322534E-01      0.25509131E+00      0.26225829E-01     -0.43286037E-01     -0.28415447E-02      0.59542038E-01      0.59266988E-02     -0.33348750E-02     -0.13219571E-01      0.10280768E-01     -0.34345497E-01     -0.42282756E-02      0.54278929E-01      0.11850152E+00     -0.58934940E-01     -0.76423867E-04     -0.60026818E-02      0.13468302E-01     -0.64357991E-02     -0.17473577E-01      0.11632416E-01      0.55197582E-02     -0.10204073E-01      0.13545981E-03     -0.39893715E-02     -0.16544072E-02     -0.71836046E-02      0.28096133E-03      0.66704943E-02     -0.51197811E-02     -0.93809188E-02      0.26961179E-03     -0.27376685E-02      0.72781532E-03     -0.24718066E-02     -0.62311780E-02      0.17255035E-02     -0.49564144E-02     -0.47085250E-02
  2435.00      0.59058941E-01     -0.44764584E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.32984683E+00      0.41282434E-01      0.00000000E+00      0.00000000E+00      0.14334140E+00     -0.21147327E+00     -0.90191949E+00      0.48847611E+00      0.53334305E-01     -0.84062009E-01      0.47555274E+00     -0.32488439E+00      0.55720127E-01     -0.58056280E-01      0.61717638E-02      0.50782518E-01      0.58880871E-01     -0.63667254E-01      0.25338400E+00      0.26635141E-01     -0.44265318E-01     -0.26515814E-02      0.57635041E-01      0.64589051E-02     -0.33071460E-02     -0.13303202E-01      0.99807727E-02     -0.33886990E-01     -0.48323039E-02      0.54061116E-01      0.11761470E+00     -0.57129719E-01     -0.81303890E-04     -0.60298127E-02      0.13571485E-01     -0.63915121E-02     -0.17760524E-01      0.11802602E-01      0.56380503E-02     -0.99304676E-02      0.12755647E-03     -0.39973890E-02     -0.16535549E-02     -0.72316891E-02      0.32522647E-03      0.67956179E-02     -0.50291186E-02     -0.93673826E-02      0.27159735E-03     -0.27432974E-02      0.74662642E-03     -0.24933765E-02     -0.62402990E-02      0.17241491E-02     -0.49579782E-02     -0.47421361E-02
  2440.00      0.52782583E-01     -0.44520592E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.32702306E+00      0.42710385E-01      0.00000000E+00      0.00000000E+00      0.14710458E+00     -0.20642188E+00     -0.90844091E+00      0.48409040E+00      0.52914002E-01     -0.83101595E-01      0.47735209E+00     -0.31853327E+00      0.55428466E-01     -0.57624699E-01      0.41546687E-02      0.49664176E-01      0.58994793E-01     -0.63018029E-01      0.25168613E+00      0.27025708E-01     -0.45212063E-01     -0.24961643E-02      0.55758601E-01      0.69502174E-02     -0.32777177E-02     -0.13385607E-01      0.96870418E-02     -0.33442149E-01     -0.54288300E-02      0.53828518E-01      0.11670809E+00     -0.55368773E-01     -0.86798469E-04     -0.60576872E-02      0.13669075E-01     -0.63500767E-02     -0.18051207E-01      0.11967794E-01      0.57499706E-02     -0.96540367E-02      0.11955543E-03     -0.40055846E-02     -0.16526732E-02     -0.72790623E-02      0.36689758E-03      0.69220094E-02     -0.49380405E-02     -0.93505131E-02      0.27347175E-03     -0.27488360E-02      0.76574499E-03     -0.25147212E-02     -0.62490954E-02      0.17240999E-02     -0.49578842E-02     -0.47750398E-02
  2445.00      0.46624832E-01     -0.44280290E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.32422456E+00      0.44095557E-01      0.00000000E+00      0.00000000E+00      0.15067778E+00     -0.20141780E+00     -0.91484368E+00      0.47956382E+00      0.52487254E-01     -0.82155870E-01      0.47898248E+00     -0.31227533E+00      0.55134494E-01     -0.57184414E-01      0.22154822E-02      0.48557443E-01      0.59102557E-01     -0.62374660E-01      0.25000106E+00      0.27388228E-01     -0.46125908E-01     -0.23734352E-02      0.53912102E-01      0.74055052E-02     -0.32466346E-02     -0.13466738E-01      0.93997359E-02     -0.33010434E-01     -0.60174352E-02      0.53581486E-01      0.11578324E+00     -0.53651348E-01     -0.89233600E-04     -0.60851807E-02      0.13766342E-01     -0.63063422E-02     -0.18344653E-01      0.12128055E-01      0.58555280E-02     -0.93750178E-02      0.11146455E-03     -0.40139607E-02     -0.16517725E-02     -0.73257250E-02      0.40596145E-03      0.70495605E-02     -0.48466124E-02     -0.93303248E-02      0.27523444E-03     -0.27542876E-02      0.78519368E-03     -0.25358692E-02     -0.62575815E-02      0.17253497E-02     -0.49561246E-02     -0.48071976E-02
  2450.00      0.40582819E-01     -0.44043526E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.32145183E+00      0.45438767E-01      0.00000000E+00      0.00000000E+00      0.15406629E+00     -0.19646800E+00     -0.92112713E+00      0.47490271E+00      0.52053903E-01     -0.81222982E-01      0.48045044E+00     -0.30610878E+00      0.54837878E-01     -0.56736708E-01      0.35235183E-03      0.47460897E-01      0.59204276E-01     -0.61736970E-01      0.24832802E+00      0.27727160E-01     -0.47006798E-01     -0.22815307E-02      0.52095687E-01      0.78263127E-02     -0.32139394E-02     -0.13546549E-01      0.91189961E-02     -0.32591345E-01     -0.65978613E-02      0.53320457E-01      0.11484159E+00     -0.51976628E-01     -0.92136351E-04     -0.61133426E-02      0.13861525E-01     -0.62620939E-02     -0.18642834E-01      0.12282642E-01      0.59546628E-02     -0.90936131E-02      0.10329395E-03     -0.40225219E-02     -0.16508658E-02     -0.73716788E-02      0.44234950E-03      0.71781894E-02     -0.47549591E-02     -0.93068213E-02      0.27688626E-03     -0.27596567E-02      0.80494527E-03     -0.25567810E-02     -0.62658279E-02      0.17279128E-02     -0.49527195E-02     -0.48385919E-02
  2455.00      0.34644327E-01     -0.43813601E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.31869847E+00      0.46745901E-01      0.00000000E+00      0.00000000E+00      0.15727653E+00     -0.19158361E+00     -0.92728926E+00      0.47010916E+00      0.51612960E-01     -0.80309161E-01      0.48175810E+00     -0.30001399E+00      0.54529669E-01     -0.56286052E-01     -0.14358459E-02      0.46371503E-01      0.59293991E-01     -0.61108835E-01      0.24666609E+00      0.28042858E-01     -0.47872024E-01     -0.22231805E-02      0.50310564E-01      0.82134394E-02     -0.31796829E-02     -0.13624993E-01      0.88447593E-02     -0.32184628E-01     -0.71696334E-02      0.53045733E-01      0.11388244E+00     -0.50347176E-01     -0.94354476E-04     -0.61418079E-02      0.13954582E-01     -0.62173743E-02     -0.18944288E-01      0.12431717E-01      0.60474335E-02     -0.88100801E-02      0.95051017E-04     -0.40312719E-02     -0.16499634E-02     -0.74169134E-02      0.47608995E-03      0.73077555E-02     -0.46631145E-02     -0.92800279E-02      0.27842685E-03     -0.27649491E-02      0.82500087E-03     -0.25774563E-02     -0.62738175E-02      0.17317652E-02     -0.49476439E-02     -0.48691823E-02
  2460.00      0.28727294E-01     -0.43621329E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.31591262E+00      0.48031834E-01      0.00000000E+00      0.00000000E+00      0.16031805E+00     -0.18682146E+00     -0.93333634E+00      0.46519242E+00      0.51138284E-01     -0.79421848E-01      0.48286667E+00     -0.29381205E+00      0.54130453E-01     -0.55869936E-01     -0.31432428E-02      0.45252814E-01      0.59307901E-01     -0.60494712E-01      0.24500677E+00      0.28330344E-01     -0.48877720E-01     -0.22468432E-02      0.48563501E-01      0.85635598E-02     -0.31439052E-02     -0.13702035E-01      0.85756013E-02     -0.31792297E-01     -0.77327424E-02      0.52757877E-01      0.11288819E+00     -0.48791978E-01     -0.94231377E-04     -0.61700656E-02      0.14045569E-01     -0.61722671E-02     -0.19249323E-01      0.12575167E-01      0.61336615E-02     -0.85245371E-02      0.86748514E-04     -0.40402165E-02     -0.16490800E-02     -0.74614375E-02      0.50702692E-03      0.74382231E-02     -0.45712953E-02     -0.92499322E-02      0.27985912E-03     -0.27701706E-02      0.84536337E-03     -0.25978954E-02     -0.62816993E-02      0.17369482E-02     -0.49410115E-02     -0.48989152E-02
