#############################################################################################################
# EtaMAID2016h eta photoproduction solutions | DATABASE: www.data.pwatuzla.com
# Reaction: gama p --> eta p
# Published: Tiator, L., Gorchtein, M., Kashevarov, V.L. et al. Eur. Phys. J. A (2018) 54: 210. 
############################################################################################################# 
   W        ReE0+      ImE0+         ReE0-      ImE0-      ReM0+      ImM0+       ReM0-      ImM0-       ReE1+      ImE1+       ReE1-      ImE1-       ReM1+      ImM1+       ReM1-      ImM1-       ReE2+      ImE2+       ReE2-      ImE2-       ReM2+      ImM2+      ReM2-      ImM2-        ReE3+      ImE3+       ReE3-      ImE3-       ReM3+      ImM3+       ReM3-      ImM3-       ReE4+      ImE4+       ReE4-      ImE4-      ReM4+      ImM4+        ReM4-      ImM4-       ReE5+      ImE5+       ReE5-      ImE5-       ReM5+      ImM5+       ReM5-      ImM5-                                           
 2227.0   -0.625620  -0.242102    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.258211  -0.080139    0.000000   0.000000   -0.279637  -0.052565    0.131232   0.376357   -0.111259   0.057982   -0.207583   0.029736   -0.179665  -0.005424    0.063075  -0.137476   -0.011009  -0.063792   -0.229688  -0.098610   -0.010591   0.183882   -0.053350  -0.019024    0.021976   0.009851   -0.224373   0.017562    0.087613   0.000351   -0.112628   0.041681   -0.000495   0.000644   -0.013708   0.003887    0.015245  -0.006315   -0.011828   0.035371
 2232.0   -0.618436  -0.241616    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.254991  -0.079062    0.000000   0.000000   -0.274824  -0.052673    0.123886   0.369516   -0.111555   0.056287   -0.205892   0.025577   -0.177793  -0.006012    0.063044  -0.134621   -0.009326  -0.061818   -0.224980  -0.097953   -0.014752   0.182014   -0.054763  -0.019338    0.021789   0.010588   -0.222222   0.014077    0.087052   0.002014   -0.113090   0.040026   -0.000370   0.000675   -0.013742   0.003763    0.015474  -0.006218   -0.012551   0.035737
 2237.0   -0.611280  -0.241190    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.251863  -0.077966    0.000000   0.000000   -0.270167  -0.052718    0.116948   0.362708   -0.111781   0.054622   -0.204145   0.021645   -0.175938  -0.006590    0.062949  -0.131830   -0.007793  -0.059782   -0.220515  -0.097179   -0.018747   0.180006   -0.056010  -0.019721    0.021581   0.011320   -0.219977   0.010749    0.086450   0.003646   -0.113492   0.038372   -0.000243   0.000713   -0.013767   0.003641    0.015704  -0.006113   -0.013287   0.036085
 2242.0   -0.604149  -0.240817    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.248824  -0.076855    0.000000   0.000000   -0.265662  -0.052707    0.110404   0.355944   -0.111939   0.052988   -0.202347   0.017926   -0.174097  -0.007156    0.062791  -0.129106   -0.006410  -0.057698   -0.216284  -0.096310   -0.022573   0.177873   -0.057100  -0.020160    0.021353   0.012045   -0.217648   0.007578    0.085810   0.005248   -0.113836   0.036721   -0.000114   0.000756   -0.013783   0.003520    0.015934  -0.006000   -0.014035   0.036413
 2247.0   -0.597042  -0.240487    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.245875  -0.075734    0.000000   0.000000   -0.261307  -0.052646    0.104240   0.349239   -0.112032   0.051387   -0.200503   0.014410   -0.172268  -0.007708    0.062574  -0.126449   -0.005175  -0.055581   -0.212276  -0.095365   -0.026227   0.175630   -0.058039  -0.020640    0.021106   0.012762   -0.215247   0.004565    0.085133   0.006818   -0.114122   0.035075    0.000017   0.000804   -0.013788   0.003402    0.016166  -0.005879   -0.014795   0.036722
 2252.0   -0.589955  -0.240193    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.243012  -0.074606    0.000000   0.000000   -0.257098  -0.052542    0.098442   0.342602   -0.112063   0.049820   -0.198615   0.011087   -0.170450  -0.008245    0.062299  -0.123861   -0.004085  -0.053443   -0.208481  -0.094360   -0.029709   0.173292   -0.058836  -0.021149    0.020839   0.013472   -0.212785   0.001709    0.084421   0.008355   -0.114351   0.033436    0.000149   0.000859   -0.013785   0.003288    0.016398  -0.005750   -0.015565   0.037010
 2257.0   -0.582888  -0.239926    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.240236  -0.073476    0.000000   0.000000   -0.253032  -0.052401    0.092995   0.336045   -0.112035   0.048290   -0.196688   0.007946   -0.168643  -0.008765    0.061969  -0.121345   -0.003138  -0.051296   -0.204889  -0.093311   -0.033021   0.170872   -0.059500  -0.021678    0.020552   0.014174   -0.210273  -0.000991    0.083675   0.009861   -0.114526   0.031806    0.000283   0.000920   -0.013771   0.003176    0.016629  -0.005612   -0.016345   0.037277
 2262.0   -0.575840  -0.239678    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.237544  -0.072348    0.000000   0.000000   -0.249107  -0.052227    0.087886   0.329577   -0.111950   0.046797   -0.194724   0.004980   -0.166845  -0.009266    0.061587  -0.118902   -0.002329  -0.049151   -0.201489  -0.092229   -0.036163   0.168385   -0.060038  -0.022216    0.020248   0.014867   -0.207720  -0.003538    0.082898   0.011333   -0.114647   0.030185    0.000417   0.000987   -0.013749   0.003069    0.016861  -0.005466   -0.017135   0.037522
 2267.0   -0.568811  -0.239441    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.234935  -0.071226    0.000000   0.000000   -0.245317  -0.052028    0.083101   0.323209   -0.111813   0.045343   -0.192728   0.002182   -0.165056  -0.009746    0.061157  -0.116533   -0.001652  -0.047019   -0.198271  -0.091126   -0.039139   0.165842   -0.060459  -0.022756    0.019925   0.015550   -0.205136  -0.005932    0.082091   0.012772   -0.114715   0.028576    0.000552   0.001060   -0.013717   0.002966    0.017092  -0.005311   -0.017932   0.037746
 2272.0   -0.561800  -0.239208    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.232405  -0.070112    0.000000   0.000000   -0.241660  -0.051807    0.078626   0.316947   -0.111625   0.043928   -0.190703  -0.000455   -0.163276  -0.010204    0.060680  -0.114240   -0.001101  -0.044908   -0.195223  -0.090013   -0.041952   0.163254   -0.060771  -0.023291    0.019584   0.016223   -0.202530  -0.008179    0.081256   0.014178   -0.114731   0.026979    0.000687   0.001139   -0.013676   0.002868    0.017323  -0.005148   -0.018737   0.037947
 2277.0   -0.554808  -0.238972    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.229954  -0.069011    0.000000   0.000000   -0.238132  -0.051570    0.074447   0.310800   -0.111389   0.042554   -0.188651  -0.002937   -0.161505  -0.010639    0.060160  -0.112023   -0.000670  -0.042827   -0.192337  -0.088898   -0.044606   0.160631   -0.060981  -0.023814    0.019226   0.016886   -0.199910  -0.010281    0.080393   0.015550   -0.114697   0.025397    0.000823   0.001225   -0.013627   0.002776    0.017552  -0.004976   -0.019548   0.038125
 2282.0   -0.547837  -0.238725    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.227578  -0.067925    0.000000   0.000000   -0.234729  -0.051322    0.070551   0.304775   -0.111109   0.041221   -0.186577  -0.005270   -0.159742  -0.011049    0.059600  -0.109883   -0.000352  -0.040783   -0.189600  -0.087789   -0.047107   0.157984   -0.061099  -0.024321    0.018852   0.017537   -0.197285  -0.012243    0.079505   0.016889   -0.114613   0.023830    0.000958   0.001318   -0.013569   0.002690    0.017780  -0.004794   -0.020365   0.038279
 2287.0   -0.540887  -0.238460    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.225275  -0.066858    0.000000   0.000000   -0.231446  -0.051067    0.066925   0.298879   -0.110787   0.039930   -0.184483  -0.007459   -0.157989  -0.011434    0.059004  -0.107821   -0.000139  -0.038782   -0.187005  -0.086693   -0.049459   0.155320   -0.061132  -0.024807    0.018461   0.018178   -0.194660  -0.014068    0.078593   0.018193   -0.114481   0.022279    0.001093   0.001417   -0.013502   0.002610    0.018006  -0.004604   -0.021186   0.038410
 2292.0   -0.533961  -0.238172    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.223042  -0.065812    0.000000   0.000000   -0.228279  -0.050809    0.063555   0.293118   -0.110426   0.038681   -0.182372  -0.009508   -0.156246  -0.011791    0.058376  -0.105838   -0.000026  -0.036830   -0.184541  -0.085614   -0.051668   0.152647   -0.061086  -0.025269    0.018054   0.018806   -0.192044  -0.015761    0.077658   0.019464   -0.114303   0.020746    0.001227   0.001523   -0.013428   0.002536    0.018229  -0.004405   -0.022011   0.038517
 2297.0   -0.527061  -0.237855    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.220877  -0.064790    0.000000   0.000000   -0.225225  -0.050553    0.060428   0.287496   -0.110029   0.037475   -0.180249  -0.011421   -0.154514  -0.012122    0.057718  -0.103933   -0.000003  -0.034931   -0.182198  -0.084558   -0.053738   0.149972   -0.060969  -0.025704    0.017632   0.019422   -0.189442  -0.017327    0.076702   0.020701   -0.114078   0.019232    0.001360   0.001635   -0.013346   0.002470    0.018451  -0.004196   -0.022838   0.038600
 2302.0   -0.520189  -0.237502    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.218776  -0.063794    0.000000   0.000000   -0.222278  -0.050301    0.057531   0.282019   -0.109599   0.036312   -0.178116  -0.013204   -0.152793  -0.012423    0.057034  -0.102107   -0.000065  -0.033089   -0.179970  -0.083528   -0.055676   0.147300   -0.060788  -0.026109    0.017194   0.020025   -0.186860  -0.018772    0.075726   0.021903   -0.113809   0.017737    0.001492   0.001754   -0.013257   0.002412    0.018669  -0.003979   -0.023668   0.038658
 2307.0   -0.513348  -0.237109    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.216737  -0.062826    0.000000   0.000000   -0.219435  -0.050058    0.054852   0.276690   -0.109138   0.035192   -0.175976  -0.014860   -0.151084  -0.012696    0.056328  -0.100359   -0.000204  -0.031306   -0.177846  -0.082528   -0.057487   0.144639   -0.060550  -0.026482    0.016743   0.020614   -0.184303  -0.020099    0.074730   0.023072   -0.113497   0.016264    0.001622   0.001880   -0.013161   0.002362    0.018884  -0.003752   -0.024498   0.038691
 2312.0   -0.506541  -0.236670    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.214757  -0.061888    0.000000   0.000000   -0.216691  -0.049826    0.052378   0.271512   -0.108648   0.034115   -0.173833  -0.016393   -0.149388  -0.012940    0.055603  -0.098690   -0.000412  -0.029585   -0.175819  -0.081560   -0.059176   0.141991   -0.060260  -0.026823    0.016277   0.021190   -0.181776  -0.021315    0.073717   0.024207   -0.113142   0.014812    0.001750   0.002012   -0.013059   0.002320    0.019095  -0.003517   -0.025327   0.038699
 2317.0   -0.499771  -0.236182    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.212832  -0.060982    0.000000   0.000000   -0.214041  -0.049608    0.050096   0.266490   -0.108134   0.033081   -0.171689  -0.017806   -0.147706  -0.013154    0.054862  -0.097098   -0.000684  -0.027928   -0.173881  -0.080626   -0.060749   0.139361   -0.059925  -0.027130    0.015799   0.021752   -0.179284  -0.022424    0.072687   0.025308   -0.112746   0.013384    0.001876   0.002151   -0.012951   0.002287    0.019303  -0.003272   -0.026155   0.038682
 2322.0   -0.493043  -0.235640    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.210960  -0.060109    0.000000   0.000000   -0.211481  -0.049407    0.047994   0.261624   -0.107596   0.032090   -0.169550  -0.019103   -0.146040  -0.013339    0.054110  -0.095583   -0.001013  -0.026336   -0.172025  -0.079728   -0.062211   0.136753   -0.059549  -0.027403    0.015307   0.022299   -0.176828  -0.023432    0.071642   0.026375   -0.112310   0.011979    0.001999   0.002297   -0.012837   0.002263    0.019506  -0.003019   -0.026981   0.038641
 2327.0   -0.486359  -0.235042    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.209137  -0.059271    0.000000   0.000000   -0.209007  -0.049225    0.046060   0.256917   -0.107039   0.031140   -0.167416  -0.020288   -0.144390  -0.013493    0.053349  -0.094144   -0.001393  -0.024809   -0.170244  -0.078866   -0.063567   0.134170   -0.059139  -0.027642    0.014803   0.022832   -0.174414  -0.024345    0.070582   0.027409   -0.111835   0.010598    0.002120   0.002449   -0.012718   0.002248    0.019704  -0.002756   -0.027804   0.038574
 2332.0   -0.479724  -0.234382    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.207360  -0.058468    0.000000   0.000000   -0.206613  -0.049064    0.044283   0.252370   -0.106463   0.030233   -0.165293  -0.021365   -0.142757  -0.013618    0.052583  -0.092779   -0.001817  -0.023347   -0.168531  -0.078042   -0.064822   0.131614   -0.058700  -0.027847    0.014287   0.023349   -0.172044  -0.025166    0.069509   0.028408   -0.111324   0.009244    0.002237   0.002608   -0.012594   0.002243    0.019897  -0.002485   -0.028622   0.038482
 2337.0   -0.473142  -0.233661    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.205625  -0.057701    0.000000   0.000000   -0.204296  -0.048926    0.042650   0.247982   -0.105872   0.029366   -0.163182  -0.022336   -0.141142  -0.013713    0.051816  -0.091488   -0.002280  -0.021951   -0.166881  -0.077256   -0.065981   0.129089   -0.058235  -0.028019    0.013761   0.023850   -0.169720  -0.025903    0.068423   0.029374   -0.110775   0.007915    0.002351   0.002773   -0.012466   0.002248    0.020084  -0.002205   -0.029434   0.038366
 2342.0   -0.466616  -0.232874    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.203931  -0.056972    0.000000   0.000000   -0.202051  -0.048812    0.041150   0.243756   -0.105267   0.028540   -0.161086  -0.023206   -0.139547  -0.013779    0.051049  -0.090269   -0.002776  -0.020619   -0.165287  -0.076507   -0.067049   0.126595   -0.057750  -0.028158    0.013224   0.024336   -0.167444  -0.026559    0.067327   0.030307   -0.110192   0.006614    0.002461   0.002944   -0.012334   0.002263    0.020266  -0.001917   -0.030240   0.038224
 2347.0   -0.460151  -0.232020    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.202274  -0.056279    0.000000   0.000000   -0.199873  -0.048724    0.039773   0.239689   -0.104651   0.027753   -0.159010  -0.023978   -0.137974  -0.013817    0.050288  -0.089119   -0.003302  -0.019350   -0.163744  -0.075795   -0.068029   0.124135   -0.057248  -0.028264    0.012676   0.024805   -0.165218  -0.027140    0.066219   0.031206   -0.109576   0.005341    0.002567   0.003121   -0.012200   0.002289    0.020441  -0.001620   -0.031039   0.038059
 2352.0   -0.453751  -0.231098    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.200650  -0.055624    0.000000   0.000000   -0.197759  -0.048662    0.038508   0.235781   -0.104026   0.027004   -0.156955  -0.024655   -0.136422  -0.013826    0.049533  -0.088038   -0.003852  -0.018144   -0.162246  -0.075119   -0.068926   0.121709   -0.056733  -0.028341    0.012120   0.025258   -0.163044  -0.027650    0.065103   0.032072   -0.108927   0.004097    0.002668   0.003305   -0.012063   0.002325    0.020610  -0.001315   -0.031829   0.037869
 2357.0   -0.447420  -0.230106    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.199057  -0.055007    0.000000   0.000000   -0.195704  -0.048628    0.037343   0.232031   -0.103394   0.026294   -0.154925  -0.025241   -0.134893  -0.013808    0.048789  -0.087023   -0.004421  -0.016998   -0.160790  -0.074479   -0.069743   0.119320   -0.056209  -0.028387    0.011555   0.025694   -0.160923  -0.028096    0.063978   0.032904   -0.108247   0.002882    0.002765   0.003494   -0.011923   0.002371    0.020771  -0.001001   -0.032610   0.037655
 2362.0   -0.441163  -0.229045    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.197492  -0.054427    0.000000   0.000000   -0.193703  -0.048622    0.036270   0.228437   -0.102757   0.025619   -0.152922  -0.025740   -0.133388  -0.013763    0.048058  -0.086072   -0.005006  -0.015912   -0.159369  -0.073874   -0.070485   0.116968   -0.055679  -0.028406    0.010982   0.026113   -0.158855  -0.028480    0.062845   0.033704   -0.107537   0.001697    0.002858   0.003689   -0.011783   0.002429    0.020925  -0.000680   -0.033380   0.037417
 2367.0   -0.434983  -0.227915    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.195952  -0.053884    0.000000   0.000000   -0.191753  -0.048643    0.035278   0.224997   -0.102117   0.024981   -0.150949  -0.026154   -0.131908  -0.013692    0.047342  -0.085183   -0.005603  -0.014884   -0.157981  -0.073302   -0.071155   0.114654   -0.055146  -0.028398    0.010401   0.026515   -0.156841  -0.028808    0.061706   0.034470   -0.106799   0.000543    0.002945   0.003889   -0.011642   0.002497    0.021071  -0.000352   -0.034139   0.037157
 2372.0   -0.428884  -0.226715    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.194434  -0.053377    0.000000   0.000000   -0.189850  -0.048693    0.034358   0.221707   -0.101475   0.024376   -0.149008  -0.026489   -0.130455  -0.013596    0.046645  -0.084353   -0.006209  -0.013911   -0.156621  -0.072762   -0.071757   0.112379   -0.054613  -0.028366    0.009814   0.026900   -0.154882  -0.029084    0.060562   0.035204   -0.106034  -0.000580    0.003026   0.004094   -0.011500   0.002576    0.021210  -0.000016   -0.034886   0.036873
 2377.0   -0.422871  -0.225446    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.192936  -0.052906    0.000000   0.000000   -0.187990  -0.048771    0.033501   0.218565   -0.100833   0.023805   -0.147102  -0.026747   -0.129028  -0.013476    0.045968  -0.083579   -0.006821  -0.012991   -0.155286  -0.072252   -0.072293   0.110143   -0.054081  -0.028310    0.009221   0.027267   -0.152976  -0.029313    0.059413   0.035906   -0.105244  -0.001671    0.003102   0.004305   -0.011359   0.002666    0.021339   0.000327   -0.035620   0.036568
